,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu,Category,Elongation
894,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
895,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
896,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
897,,,,,,,,HRC,,0.15000000000000002,,1.95,,,0.015,0.015,0.05,,,0.175,  SAW WIRE,
898,,,,,,,,HRC,,0.15000000000000002,,1.95,,,0.015,0.015,0.05,,,0.175,  SAW WIRE,
899,,,,,,,,HRC,,0.15000000000000002,,1.95,,,0.015,0.015,0.05,,,0.175,  SAW WIRE,
900,,,,,,,,HRC,,0.15000000000000002,,1.95,,,0.015,0.015,0.05,,,0.175,  SAW WIRE,
901,,,,,,,,HRC,,0.15000000000000002,,1.95,,,0.015,0.015,0.05,,,0.175,  SAW WIRE,
902,,,,,,,,HRC,,0.11,,1.5,,,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
903,,,,,,,,HRC,,0.11,,1.5,,,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
904,,,,,,,,HRC,,0.11,,1.5,,,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
905,,,,,,,,HRC,,0.11,,1.5,,,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
906,,,,,,,,HRC,,0.11,,1.15,0.55,,0.0125,0.0125,0.1,,,0.175,  SAW WIRE,
907,,,,,,,,HRC,,0.11,,1.15,0.55,,0.0125,0.0125,0.1,,,0.175,  SAW WIRE,
908,,,,,,,,HRC,,0.105,0.075,1.625,0.075,0.075,0.0125,0.175,0.975,,,0.075,  SAW WIRE,
909,,,,,,,,HRC,,0.06,,1.0,,2.5,0.01,0.01,0.175,,,0.175,  SAW WIRE,
910,,,,,,,,HRC,,0.1,,1.4,0.525,,0.0125,0.0125,0.15000000000000002,,,0.1,  SAW WIRE,
911,,,,,,,,HRC,,0.11,1.375,0.725,0.55,,0.0125,0.0125,0.175,,,0.1,  SAW WIRE,
912,,,,,,,,HRC,,0.11,1.375,0.725,0.55,,0.0125,0.0125,0.175,,,0.1,  SAW WIRE,
913,,,,,,,,HRC,,0.11,1.375,0.725,0.55,,0.0125,0.0125,0.175,,,0.1,  SAW WIRE,
914,,,,,,,,HRC,,0.11,1.375,0.725,0.55,,0.004,0.004,0.175,,,0.075,  SAW WIRE,
915,,,,,,,,HRC,,0.1,2.625,0.6000000000000001,1.0,,0.0125,0.0125,0.175,,,0.175,  SAW WIRE,
916,,,,,,,,HRC,,0.1,2.625,0.6000000000000001,1.0,,0.0125,0.0125,0.175,,,0.175,  SAW WIRE,
917,,,,,,,,HRC,,0.14,,1.95,0.525,0.9,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
918,,,,,,,,HRC,,0.14,,1.95,0.525,0.9,0.0125,0.0125,0.15,,,0.175,  SAW WIRE,
919,,,,,,,,HRC,,0.05,5.5,0.5249999999999999,0.575,0.9,0.0125,0.0125,0.275,,,0.175,  SAW WIRE,
920,,,,,,,,HRC,,0.11,,1.925,2.5,,0.0125,0.0125,0.1,,,0.175,  SAW WIRE,
921,,,,,,,,HRC,,0.015,19.0,1.75,2.5,12.5,0.015,0.01,0.25,,,0.125,  SAW WIRE,
922,,,,,,,,HRC,,0.1,,1.4,0.525,,0.0125,0.0125,0.15000000000000002,,,0.1,  SAW WIRE,
923,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
924,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
925,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175,  SAW WIRE,
926,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
927,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
928,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
929,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
930,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
931,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
932,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
933,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
934,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
935,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,11.0
936,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
937,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
938,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
939,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
940,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,,  SPECIAL OTHERS,11.0
941,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,,  SPECIAL OTHERS,11.0
942,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,,  SPECIAL OTHERS,11.0
943,9.5,,,230.0,,,,HRC,,,,,,,,,,,275.0,,  SPECIAL OTHERS,9.5
944,24.5,,,475.0,,,,HRC,,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,570.0,,  SPECIAL OTHERS,24.5
945,24.5,,,475.0,,,,HRC,,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,570.0,,  SPECIAL OTHERS,24.5
946,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.375,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
947,7.5,,,421.5,,,,HRC,,0.05,1.05,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
948,7.5,,,421.5,,,,HRC,,0.05,1.4,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
949,7.5,,,421.5,,,,HRC,,0.05,1.4,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
950,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.125,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
951,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.125,0.015,0.015,0.3,,470.5,,  SPECIAL OTHERS,7.5
952,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,,  SPECIAL OTHERS,9.0
953,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,,  SPECIAL OTHERS,9.0
954,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,,  SPECIAL OTHERS,9.0
955,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,,  SPECIAL OTHERS,9.0
956,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,,  SPECIAL OTHERS,9.0
957,11.0,3.0,0.1,207.5,,,,HRC,0.04,0.06,0.225,0.55,,0.30000000000000004,0.0125,0.0125,0.55,,585.0,0.45,  SPECIAL OTHERS,11.0
958,11.0,3.0,0.1,207.5,,,,HRC,0.04,0.06,0.225,0.55,,0.30000000000000004,0.0125,0.0125,0.55,,585.0,0.45,  SPECIAL OTHERS,11.0
959,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525,  SPECIAL OTHERS,10.0
960,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525,  SPECIAL OTHERS,10.0
961,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525,  SPECIAL OTHERS,10.0
962,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525,  SPECIAL OTHERS,10.0
963,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525,  SPECIAL OTHERS,10.0
964,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
965,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
966,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
967,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
968,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
969,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
970,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.05,,,,  SPECIAL OTHERS,
971,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
972,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.05,,,,  SPECIAL OTHERS,
973,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
974,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
975,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
976,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
977,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
978,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,,  SPECIAL OTHERS,
979,,,,,,57.0,,RC,0.5,0.425,5.5,0.75,1.75,,,,0.75,,,,  SPECIAL OTHERS,
980,11.0,,,200.0,,,,HRC,0.025,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,0.025,530.0,0.15,  SPECIAL OTHERS,11.0
981,11.0,,,200.0,,,,HRC,0.025,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,0.025,530.0,0.15,  SPECIAL OTHERS,11.0
982,11.0,,,21.5,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.015,0.015,0.45,,25.5,,  SPECIAL OTHERS,11.0
983,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
984,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
985,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
986,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
987,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
988,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
989,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
990,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
991,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
992,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
993,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
994,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
995,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
996,11.0,,,195.0,,,,HRC,,0.05,,1.0750000000000002,,0.75,0.015,0.015,0.4,,245.0,,  SPECIAL OTHERS,11.0
997,11.0,,,195.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.4,,245.0,,  SPECIAL OTHERS,11.0
998,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
999,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
1000,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
1001,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
1002,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1003,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1004,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1005,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1006,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1007,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1008,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,12.0
1009,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1010,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1011,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1012,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,,  SPECIAL OTHERS,9.5
1013,9.5,,,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,,  SPECIAL OTHERS,9.5
1014,9.5,,,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,,  SPECIAL OTHERS,9.5
1015,9.5,,,195.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,9.5
1016,12.5,,,195.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1017,9.5,5.0,0.2,230.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1018,9.5,5.0,0.2,230.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1019,11.0,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1020,11.0,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1021,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1022,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1023,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1024,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1025,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1026,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,,  SPECIAL OTHERS,12.5
1027,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1028,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1029,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1030,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1031,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1032,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1033,10.0,3.0,,265.0,,,,HRC,0.015,0.05,0.075,1.05,0.2,3.0,0.009000000000000001,0.0075,0.175,,325.0,0.25,  SPECIAL OTHERS,10.0
1034,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1035,8.5,,,200.0,,,,HRC,0.04,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,,245.0,,  SPECIAL OTHERS,8.5
1036,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1037,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1038,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1039,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1040,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1041,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1042,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1043,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1044,,,,,,,,HRC,,,,,,,,,,,,,  SPECIAL OTHERS,
1045,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1046,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1047,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1048,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1049,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1050,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1051,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1052,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1053,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1054,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1055,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1056,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1057,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1058,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1059,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1060,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1061,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1062,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1063,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1064,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1065,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1066,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1067,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1068,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1069,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1070,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1071,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1072,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1073,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1074,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,,  SPECIAL OTHERS,11.0
1075,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,,  SPECIAL OTHERS,11.0
1076,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,,  SPECIAL OTHERS,11.0
1077,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,,  SPECIAL OTHERS,11.0
1078,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,,  SPECIAL OTHERS,11.0
1079,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1080,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1081,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1082,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1083,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1084,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1085,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1086,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,,  SPECIAL OTHERS,11.0
1087,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1088,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1089,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1090,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
