,"C(Min,Max)%","Cr(Min,Max)%",Elong %,Hydrogen Ml/100gm,"Mn(Min,Max)%","Mo(Min,Max)%",Moisture,"Ni(Min,Max)%","P (Min,Max)%","S (Min,Max)%","Si (Min,Max)%","UTS(Kg/mm2)(Min,Max%","V(Min ,Max%)",YS(Kgf/mm2),"Cb(Min,Max)%","Cu(Min, Max)",UTS,Hardness,Ferrite (Fn),Hardness_Scale
1253,0.4,18.5,35.0,,1.5,2.5,,12.5,0.02,0.015,0.5,560.0,,,,0.375,,,8.0,HRC
1254,1.0499999999999998,28.5,,,1.0,0.5,,1.5,,,1.0,,,,,,,35.0,,RC
1255,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1256,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1257,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1258,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1259,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1260,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1261,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1262,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1263,0.1,23.5,10.0,,1.4,9.0,,47.5,0.015,0.0075,0.375,310.0,,,0.5,0.25,,,,HRC
1264,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,225.5,,,,0.375,,,,HRC
1265,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,225.5,,,,0.375,,,,HRC
1266,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,225.5,,,,0.375,,,,HRC
1267,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,225.5,,,,0.375,,,,HRC
1268,0.02,23.5,14.0,,1.0,2.5,,9.0,0.015,0.015,0.5,343.0,,,,1.5,,,,HRC
1269,0.02,23.5,14.0,,1.0,2.5,,9.0,0.015,0.015,0.5,343.0,,,,1.5,,,,HRC
1270,0.02,23.5,14.0,,1.0,2.5,,9.0,0.015,0.015,0.5,343.0,,,,1.5,,,,HRC
1271,0.02,23.5,14.5,,1.0,2.25,,9.0,0.015,0.015,0.5,363.0,,,,1.5,,,,HRC
1272,0.02,23.5,14.5,,1.0,2.25,,9.0,0.015,0.015,0.5,363.0,,,,1.5,,,,HRC
1273,0.05,15.5,17.5,,1.5,1.5,,8.5,0.015,0.015,0.3,275.0,,,,0.375,,,,HRC
1274,0.05,15.5,17.5,,1.5,1.5,,8.5,0.015,0.015,0.3,275.0,,,,0.375,,,,HRC
1275,0.05,16.5,10.0,,0.5,0.375,,0.3,0.02,0.015,0.45,225.0,,,,0.375,,,,HRC
1276,0.05,16.5,10.0,,0.5,0.375,,0.3,0.02,0.015,0.45,225.0,,,,0.375,,,,HRC
1277,0.05,16.5,10.0,,0.5,0.375,,0.3,0.02,0.015,0.45,225.0,,,,0.375,,,,HRC
1278,0.02,22.5,10.0,,1.5,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,40.0,HRC
1279,0.02,22.5,10.0,,1.5,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,40.0,HRC
1280,0.02,22.5,10.0,,1.5,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,40.0,HRC
1281,0.02,22.5,10.0,,1.5,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,40.0,HRC
1282,0.02,22.5,10.0,,1.25,3.0,,9.5,0.015,0.0125,0.5,345.0,,225.0,,0.375,,,47.5,HRC
1283,0.02,22.5,10.0,,1.25,3.0,,9.5,0.015,0.0125,0.5,345.0,,225.0,,0.375,,,47.5,HRC
1284,0.02,22.5,10.0,,1.25,3.0,,9.5,0.015,0.0125,0.5,345.0,,225.0,,0.375,,,47.5,HRC
1285,0.02,22.5,10.0,,1.25,3.0,,9.5,0.015,0.0125,0.5,345.0,,225.0,,0.375,,,47.5,HRC
1286,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1287,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1288,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1289,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1290,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1291,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1292,0.02,22.5,10.0,,1.25,3.0,,9.5,0.02,0.015,0.5,345.0,,,,0.375,,,47.5,HRC
1293,0.02,25.5,7.5,,1.5,4.0,,9.25,0.02,0.015,0.5,380.0,,,,0.375,,,,HRC
1294,0.02,25.5,7.5,,1.5,4.0,,9.25,0.02,0.015,0.5,380.0,,,,0.375,,,,HRC
1295,0.03,25.5,7.5,,1.0,3.4,,7.5,0.02,0.15,0.5,380.0,,,,2.0,,,,HRC
1296,0.03,25.5,7.5,,1.0,3.4,,7.5,0.02,0.15,0.5,380.0,,,,2.0,,,,HRC
1297,0.03,25.5,7.5,,1.0,3.4,,7.5,0.02,0.15,0.5,380.0,,,,2.0,,,,HRC
1298,0.02,25.5,7.5,,1.25,4.0,,9.25,0.015,0.0125,0.5,380.0,,,,0.375,,,,HRC
1299,0.02,25.5,7.5,,1.25,4.0,,9.25,0.015,0.0125,0.5,380.0,,,,0.375,,,,HRC
1300,0.02,25.5,7.5,,1.25,4.0,,9.25,0.015,0.0125,0.5,380.0,,,,0.375,,,,HRC
1301,0.02,25.5,7.5,,1.25,4.0,,9.25,0.015,0.0125,0.5,380.0,,,,0.375,,,,HRC
1302,0.02,25.5,7.5,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,,,0.95,,,,HRC
1303,0.02,25.5,7.5,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,,,0.95,,,,HRC
1304,0.02,25.5,7.5,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,,,0.95,,,,HRC
1305,0.02,25.5,7.5,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,,,0.95,,,,HRC
1306,0.02,25.5,9.0,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,275.0,,0.95,,,,HRC
1307,0.02,25.5,9.0,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,275.0,,0.95,,,,HRC
1308,0.02,25.5,9.0,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,275.0,,0.95,,,,HRC
1309,0.02,25.5,9.0,,1.25,3.5,,9.25,0.015,0.0125,0.6,380.0,,275.0,,0.95,,,,HRC
1310,0.09000000000000001,11.65,15.0,,4.025,1.0,,9.85,0.02,0.015,0.5,295.0,,,,0.375,,,,HRC
1311,0.09000000000000001,11.65,15.0,,4.025,1.0,,9.85,0.02,0.015,0.5,295.0,,,,0.375,,,,HRC
1312,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,,HRC
1313,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,,HRC
1314,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,,HRC
1315,0.075,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,12.0,HRC
1316,0.06,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1317,0.06,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1318,0.06,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1319,0.06,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1320,0.06,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1321,0.06,23.5,15.0,,1.5,0.375,,13.0,0.2,0.15,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1322,0.06,23.5,15.0,,1.5,0.375,,13.0,0.2,0.15,0.5,275.0,,,0.85,0.375,,,14.5,HRC
1323,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1324,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1325,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1326,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1327,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1328,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1329,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1330,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1331,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1332,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1333,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1334,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,11.0,HRC
1335,0.02,23.5,15.0,,1.5,0.375,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,12.0,HRC
1336,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,16.0,HRC
1337,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,16.0,HRC
1338,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,16.0,HRC
1339,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,16.0,HRC
1340,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,,HRC
1341,0.02,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,,HRC
1342,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1343,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1344,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1345,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1346,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1347,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1348,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1349,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1350,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1351,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1352,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1353,0.06,23.5,15.0,,1.5,2.5,,13.0,0.02,0.015,0.5,275.0,,,,0.375,,,15.0,HRC
1354,0.06,26.5,15.0,,1.75,2.5,,21.0,0.015,0.015,0.375,275.0,,,,0.375,,,,HRC
1355,0.06,26.5,15.0,,1.75,2.5,,21.0,0.015,0.015,0.375,275.0,,,,0.375,,,,HRC
1356,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1357,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1358,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1359,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1360,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1361,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1362,0.14,26.5,15.0,,1.75,0.375,,21.25,0.015,0.015,0.375,275.0,,,,0.375,,,2.0,HRC
1363,0.4,26.5,5.0,,1.75,0.375,,21.25,0.015,0.015,0.375,310.0,,,,0.375,,,,HRC
1364,0.4,26.5,5.0,,1.75,0.375,,21.25,0.015,0.015,0.375,310.0,,,,0.375,,,,HRC
1365,0.075,30.0,11.0,,1.5,0.375,,9.25,0.02,0.015,0.5,330.0,,,,0.375,,,,HRC
1366,0.075,30.0,11.0,,1.5,0.375,,9.25,0.02,0.015,0.5,330.0,,,,0.375,,,,HRC
1367,0.075,30.0,11.0,,1.5,0.375,,9.25,0.02,0.015,0.5,330.0,,,,0.375,,,,HRC
1368,0.075,30.0,11.0,,1.5,0.375,,9.25,0.02,0.015,0.5,330.0,,,,0.375,,,,HRC
1369,0.2,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,,HRC
1370,0.2,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,,HRC
1371,0.2,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,,HRC
1372,0.035,20.0,15.0,,1.5,2.5,,34.0,0.02,0.015,0.5,275.0,,,0.5,3.5,,,,HRC
1373,0.035,20.0,15.0,,1.5,2.5,,34.0,0.02,0.015,0.5,275.0,,,0.5,3.5,,,,HRC
1374,0.015,20.0,15.0,,2.0,2.5,,34.0,0.01,0.0075,0.15,260.0,,,,3.5,,,,HRC
1375,0.015,20.0,15.0,,2.0,2.5,,34.0,0.01,0.0075,0.15,260.0,,,,3.5,,,,HRC
1376,0.015,20.0,15.0,,2.0,2.5,,34.0,0.01,0.0075,0.15,260.0,,,0.2,3.5,,,,HRC
1377,0.02,22.5,15.0,,1.5,4.5,,39.5,0.0125,0.0125,0.45,275.0,,,0.3,2.25,,,,HRC
1378,0.02,22.5,15.0,,1.5,4.5,,39.5,0.0125,0.0125,0.45,275.0,,,0.3,2.25,,,,HRC
1379,0.015,27.75,15.0,,1.5,3.7,,31.5,0.01,0.01,0.45,260.0,,,,1.05,,,,HRC
1380,0.015,27.75,15.0,,1.5,3.7,,31.5,0.01,0.01,0.45,260.0,,,,1.05,,,,HRC
1381,0.015,27.75,15.0,,1.5,3.7,,31.5,0.01,0.01,0.45,260.0,,,,1.05,,,,HRC
1382,0.015,20.5,15.0,,1.75,4.7,,25.0,0.015,0.01,0.45,260.0,,,,1.6,,,,HRC
1383,0.015,20.5,15.0,,1.75,4.7,,25.0,0.015,0.01,0.45,260.0,,,,1.6,,,,HRC
1384,0.015,20.5,15.0,,1.75,4.7,,25.0,0.015,0.01,0.45,260.0,,,,1.6,,,,HRC
1385,0.015,20.5,15.0,,1.75,4.7,,25.0,0.015,0.01,0.45,260.0,,,,1.6,,,,HRC
1386,0.05,17.0,17.5,,4.25,,,9.25,0.015,0.015,0.5,295.0,,,,,,,,HRC
1387,0.05,17.0,17.5,,4.25,,,9.25,0.015,0.015,0.5,295.0,,,,,,,,HRC
1388,0.05,17.0,17.5,,4.25,,,9.25,0.015,0.015,0.5,295.0,,,,,,,,HRC
1389,0.06,12.5,60.0,,0.5,0.375,,0.3,0.02,0.015,0.5,725.0,,,1.0,0.375,,,,HRC
1390,0.06,12.5,60.0,,0.5,0.375,,0.3,0.02,0.015,0.5,725.0,,,1.0,0.375,,,,HRC
1391,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,260.0,,,,0.375,,385.0,,VPN
1392,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,260.0,,,,0.375,,385.0,,VPN
1393,0.06,12.25,11.0,,0.5,0.375,,0.35,0.02,0.015,0.45,260.0,,,,0.375,,385.0,,VPN
1394,0.175,14.25,7.5,,0.5,1.0,,4.75,0.02,0.015,0.55,380.0,,,,,,450.0,,BHN
1395,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,342.5,,VPN
1396,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,342.5,,VPN
1397,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,342.5,,VPN
1398,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,342.5,,VPN
1399,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,,,HRC
1400,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,,,HRC
1401,0.03,11.75,7.5,,0.5,0.55,,4.5,0.02,0.015,0.45,380.0,,,,0.375,,,,HRC
1402,0.025,16.375,3.5,,0.5,0.375,,4.75,0.02,0.015,0.375,465.0,,,0.22499999999999998,3.625,,,,HRC
1403,0.025,16.375,3.5,,0.5,0.375,,4.75,0.02,0.015,0.375,465.0,,,0.22499999999999998,3.625,,,,HRC
1404,0.025,16.375,3.5,,0.5,0.375,,4.75,0.02,0.015,0.375,465.0,,,0.22499999999999998,3.625,,,,HRC
1405,0.025,16.375,3.5,,0.5,0.375,,4.75,0.02,0.015,0.375,465.0,,,0.22499999999999998,3.625,,,,HRC
1406,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1407,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1408,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1409,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1410,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1411,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1412,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1413,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1414,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1415,0.04,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,275.0,,,,0.375,,,8.0,HRC
1416,0.06,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1417,0.06,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1418,0.06,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1419,0.06,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1420,0.07,22.0,16.0,,0.75,,,10.5,0.015,0.015,0.6,350.0,,,,,,,,HRC
1421,0.07,22.0,16.0,,0.75,,,10.5,0.015,0.015,0.6,350.0,,,,,,,,HRC
1422,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1423,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1424,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1425,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1426,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1427,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1428,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1429,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1430,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1431,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1432,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1433,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1434,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1435,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1436,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1437,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1438,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1439,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1440,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1441,0.015,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1442,0.02,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.45,280.0,,,0.5,0.375,,,,HRC
1443,0.02,18.5,12.5,,1.5,2.5,,12.5,0.02,0.015,0.45,275.5,,,,0.375,,,,HRC
1444,0.02,18.5,12.5,,1.5,2.5,,12.5,0.02,0.015,0.45,275.5,,,,0.375,,,,HRC
1445,0.02,18.5,12.5,,1.5,2.5,,12.5,0.02,0.015,0.45,275.5,,,,0.375,,,,HRC
1446,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1447,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1448,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1449,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1450,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1451,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1452,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1453,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1454,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1455,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,8.0,HRC
1456,0.02,19.5,15.0,,1.5,3.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1457,0.02,19.5,15.0,,1.5,3.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1458,0.02,19.5,15.0,,1.5,3.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1459,0.02,19.5,15.0,,1.5,3.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1460,0.02,19.5,15.0,,1.5,3.5,,13.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1461,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,2.0,HRC
1462,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,2.0,HRC
1463,0.02,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,245.0,,,,0.375,,,2.0,HRC
1464,0.02,19.0,17.5,,4.5,2.9000000000000004,,15.5,0.015,0.015,0.55,635.0,,,,0.375,,,,HRC
1465,0.02,19.0,17.5,,4.5,2.9000000000000004,,15.5,0.015,0.015,0.55,635.0,,,,0.375,,,,HRC
1466,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1467,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1468,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1469,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1470,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1471,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1472,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1473,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1474,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1475,0.04,18.5,15.0,,1.5,2.5,,12.5,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1476,0.04,18.5,12.5,,1.5,2.5,,12.5,0.02,0.015,0.5,275.0,,,0.5,0.375,,,8.0,HRC
