,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Nb+Ta,Ni+Co,Others,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,extr,ind,elements
3240,3.0,0.0,1.4842,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3241,3.0,0.0,1.4842,0.0,0.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3242,3.0,0.0,1.4849999999999999,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3243,2.0,0.0,1.4462000000000002,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3244,3.0,0.0,1.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3245,3.0,0.0,1.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3246,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3247,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3248,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3249,3.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
325,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,595.0,"['Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
3250,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3251,3.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3252,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3253,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
3254,1.0,0.0,2.1461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
326,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,597.0,[]
327,0.0,138.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,598.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
328,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,601.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
329,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,602.0,"['C', 'Cr', 'Mn', 'P', 'S', 'Si', 'V']"
33,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,192.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si']"
330,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,604.0,[]
331,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,605.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
332,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,607.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
333,0.0,53.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,475.0,0.0,0.0,608.0,[]
334,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,390.0,0.0,0.0,6.0,[]
335,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,61.0,[]
336,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,611.0,"['C', 'Cr', 'Mn', 'Ni', 'S', 'Si']"
337,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,611.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si']"
338,0.0,54.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5,0.0,447.5,0.0,0.0,612.0,[]
339,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,614.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
34,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,193.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
340,0.0,72.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,457.5,0.0,0.0,615.0,[]
341,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,618.0,[]
342,0.0,56.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,0.0,420.0,0.0,0.0,619.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
343,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,621.0,"['C', 'Mn', 'Ni', 'S', 'Si']"
344,0.0,74.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.5,0.0,455.0,0.0,0.0,622.0,[]
345,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,624.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'Si', 'V']"
346,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,62.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
347,0.0,59.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5,0.0,540.0,0.0,0.0,625.0,[]
348,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,627.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
349,0.0,56.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,0.0,420.0,0.0,0.0,628.0,[]
35,0.0,99.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5,0.0,562.5,0.0,0.0,19.0,[]
350,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,390.0,0.0,0.0,630.0,[]
351,0.0,39.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,475.0,0.0,0.0,631.0,"['C', 'Mn', 'P', 'S', 'Si']"
352,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,530.0,0.0,0.0,633.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'Si', 'V']"
353,0.0,69.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,567.5,0.0,0.0,634.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'Si', 'V']"
354,0.0,69.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,567.5,0.0,0.0,634.0,"['C', 'Mn', 'Mo', 'Ni', 'Si', 'V']"
355,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,415.0,0.0,0.0,636.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
356,0.0,41.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,480.0,0.0,0.0,637.0,"['C', 'Mn', 'P', 'S', 'Si']"
357,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,64.0,"['C', 'Mn', 'Si']"
358,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,639.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
359,0.0,43.5,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.5,0.0,472.5,0.0,0.0,640.0,"['C', 'Mn', 'P', 'S', 'Si']"
36,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,195.0,[]
360,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,643.0,"['C', 'Mn', 'P', 'S', 'Si']"
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,[]
362,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,540.0,0.0,0.0,646.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,"['C', 'Mn', 'P', 'S', 'Si']"
364,0.0,34.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,60.0,0.0,0.0,650.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si', 'V']"
365,0.0,90.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,600.0,0.0,0.0,651.0,[]
366,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,530.0,0.0,0.0,653.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
367,0.0,75.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,590.0,0.0,0.0,654.0,[]
368,0.0,53.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,475.0,0.0,0.0,65.0,"['C', 'Mn', 'S', 'Si']"
369,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,656.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
37,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,196.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
370,0.0,74.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.5,0.0,455.0,0.0,0.0,657.0,"['C', 'Cr', 'Mn', 'P', 'S', 'Si', 'V']"
371,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,30.0,0.0,0.0,659.0,"['C', 'Mn', 'Mo']"
372,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,640.0,0.0,0.0,660.0,[]
373,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,663.0,"['C', 'Cr', 'Mn', 'Mo', 'Si']"
374,0.0,226.5,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,470.0,0.0,0.0,664.0,[]
375,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,666.0,"['C', 'Mn', 'Si']"
376,0.0,112.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,485.0,0.0,0.0,667.0,[]
377,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,670.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
378,0.0,138.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,671.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si']"
379,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,68.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
38,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,198.0,[]
380,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,673.0,[]
381,0.0,245.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,442.5,0.0,0.0,674.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
382,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,676.0,[]
383,0.0,254.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.5,0.0,492.5,0.0,0.0,677.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si', 'V']"
384,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,679.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si']"
385,0.0,51.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,530.0,0.0,0.0,680.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
386,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,683.0,[]
387,0.0,59.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5,0.0,540.0,0.0,0.0,684.0,"['C', 'Mn', 'Mo', 'P', 'S', 'Si']"
388,0.0,27.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,600.0,0.0,0.0,686.0,[]
389,0.0,62.5,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.5,0.0,682.5,0.0,0.0,687.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
39,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,0.0,199.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
390,0.0,104.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,492.5,0.0,0.0,69.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
391,0.0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,720.0,0.0,0.0,689.0,[]
392,0.0,89.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0,724.0,0.0,0.0,690.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
393,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,390.0,0.0,0.0,692.0,[]
394,0.0,95.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,485.0,0.0,0.0,693.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
395,0.0,95.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,485.0,0.0,0.0,693.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
396,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,695.0,"['C', 'Mn', 'P', 'S', 'Si']"
397,0.0,99.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5,0.0,562.5,0.0,0.0,696.0,[]
398,0.0,20.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,698.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'Si', 'V']"
399,0.0,104.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,492.5,0.0,0.0,699.0,[]
4,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,152.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
40,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,201.0,[]
400,0.0,27.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,510.0,0.0,0.0,701.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'Si', 'V']"
401,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,71.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si']"
402,0.0,122.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.5,0.0,547.5,0.0,0.0,702.0,[]
403,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,530.0,0.0,0.0,704.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
404,0.0,64.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,600.0,0.0,0.0,705.0,[]
405,0.0,27.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,580.0,0.0,0.0,707.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
406,0.0,74.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5,0.0,580.0,0.0,0.0,708.0,[]
407,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,710.0,[]
408,0.0,56.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,460.0,0.0,0.0,711.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
409,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,415.0,0.0,0.0,713.0,"['C', 'Cr', 'Mn', 'Ni', 'Si']"
